Begin Bates num from PRODUCTION,End Bates num from PRODUCTION,Tag: RFP 4,Tag: RFP 5,Tag: RFP 9,Tag: RFP 14,Tag: RFP 15,Tag: RFP 17,Tag: RFP 19,Tag: RFP 22,Tag: RFP 25,Tag: RFP 31,Tag: RFP 32,Tag: RFP 34,Tag: RFP 35,Tag: RFP 36,Tag: RFP 37,Tag: RFP 39,Tag: RFP 45,Tag: RFP 52,Tag: RFP 54,Tag: RFP 55,Tag: RFP 56
EXAMPLE_006873,EXAMPLE_006873,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006874,EXAMPLE_006874,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006875,EXAMPLE_006877,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006878,EXAMPLE_006879,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006880,EXAMPLE_006881,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006882,EXAMPLE_006882,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006883,EXAMPLE_006885,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006886,EXAMPLE_006886,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006887,EXAMPLE_006894,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006895,EXAMPLE_006896,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006897,EXAMPLE_006898,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006899,EXAMPLE_006899,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006900,EXAMPLE_006901,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006902,EXAMPLE_006905,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006906,EXAMPLE_006907,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006908,EXAMPLE_006908,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006909,EXAMPLE_006909,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006910,EXAMPLE_006911,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006912,EXAMPLE_006912,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006913,EXAMPLE_006913,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006914,EXAMPLE_006914,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006915,EXAMPLE_006916,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006917,EXAMPLE_006918,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006919,EXAMPLE_006919,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006920,EXAMPLE_006920,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006921,EXAMPLE_006922,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006923,EXAMPLE_006923,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006924,EXAMPLE_006925,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006926,EXAMPLE_006927,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006928,EXAMPLE_006928,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006929,EXAMPLE_006929,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006930,EXAMPLE_006931,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006932,EXAMPLE_006932,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006933,EXAMPLE_006933,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006934,EXAMPLE_006934,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006935,EXAMPLE_006935,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006936,EXAMPLE_006936,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006937,EXAMPLE_006938,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006939,EXAMPLE_006940,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006941,EXAMPLE_006942,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006943,EXAMPLE_006944,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006945,EXAMPLE_006945,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006946,EXAMPLE_006946,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006947,EXAMPLE_006947,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006948,EXAMPLE_006948,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006949,EXAMPLE_006949,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006950,EXAMPLE_006950,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006951,EXAMPLE_006951,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006952,EXAMPLE_006953,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006954,EXAMPLE_006955,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006956,EXAMPLE_006957,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006958,EXAMPLE_006958,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006959,EXAMPLE_006960,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006961,EXAMPLE_006962,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006963,EXAMPLE_006964,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006965,EXAMPLE_006966,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006967,EXAMPLE_006967,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006968,EXAMPLE_006971,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006972,EXAMPLE_006972,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006973,EXAMPLE_006973,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006974,EXAMPLE_006976,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006977,EXAMPLE_006977,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006978,EXAMPLE_006979,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006980,EXAMPLE_006981,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006982,EXAMPLE_006982,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006983,EXAMPLE_006985,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006986,EXAMPLE_006986,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006987,EXAMPLE_006987,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006988,EXAMPLE_006988,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006989,EXAMPLE_006990,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006991,EXAMPLE_006993,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006994,EXAMPLE_006995,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006996,EXAMPLE_006997,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006998,EXAMPLE_006998,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_006999,EXAMPLE_007000,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007001,EXAMPLE_007001,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007002,EXAMPLE_007002,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007003,EXAMPLE_007003,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007004,EXAMPLE_007004,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007005,EXAMPLE_007007,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007008,EXAMPLE_007008,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007009,EXAMPLE_007009,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007010,EXAMPLE_007017,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007018,EXAMPLE_007018,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007019,EXAMPLE_007019,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007020,EXAMPLE_007020,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007021,EXAMPLE_007021,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007022,EXAMPLE_007022,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007023,EXAMPLE_007024,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007025,EXAMPLE_007025,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007026,EXAMPLE_007026,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007027,EXAMPLE_007030,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007031,EXAMPLE_007034,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007035,EXAMPLE_007036,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007037,EXAMPLE_007037,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007038,EXAMPLE_007040,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007041,EXAMPLE_007043,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007044,EXAMPLE_007044,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007045,EXAMPLE_007045,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007046,EXAMPLE_007047,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007048,EXAMPLE_007048,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007049,EXAMPLE_007049,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007050,EXAMPLE_007050,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007051,EXAMPLE_007051,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007052,EXAMPLE_007052,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007053,EXAMPLE_007053,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007054,EXAMPLE_007054,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007055,EXAMPLE_007056,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007057,EXAMPLE_007057,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007058,EXAMPLE_007058,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007059,EXAMPLE_007059,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007060,EXAMPLE_007062,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007063,EXAMPLE_007065,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007066,EXAMPLE_007068,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007069,EXAMPLE_007069,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007070,EXAMPLE_007072,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007073,EXAMPLE_007073,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007074,EXAMPLE_007076,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007077,EXAMPLE_007077,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007078,EXAMPLE_007084,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007085,EXAMPLE_007085,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007086,EXAMPLE_007145,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007146,EXAMPLE_007211,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007212,EXAMPLE_007212,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007213,EXAMPLE_007214,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007215,EXAMPLE_007215,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007216,EXAMPLE_007221,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007222,EXAMPLE_007222,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007223,EXAMPLE_007223,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007224,EXAMPLE_007224,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007225,EXAMPLE_007225,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007226,EXAMPLE_007226,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007227,EXAMPLE_007227,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007228,EXAMPLE_007228,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007229,EXAMPLE_007229,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007230,EXAMPLE_007230,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007231,EXAMPLE_007231,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007232,EXAMPLE_007233,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007234,EXAMPLE_007235,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007236,EXAMPLE_007236,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007237,EXAMPLE_007237,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007238,EXAMPLE_007238,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007239,EXAMPLE_007240,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007241,EXAMPLE_007242,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007243,EXAMPLE_007244,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007245,EXAMPLE_007245,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007246,EXAMPLE_007248,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007249,EXAMPLE_007250,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007251,EXAMPLE_007251,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007252,EXAMPLE_007253,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007254,EXAMPLE_007254,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007255,EXAMPLE_007256,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007257,EXAMPLE_007258,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007259,EXAMPLE_007260,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007261,EXAMPLE_007262,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007263,EXAMPLE_007264,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007265,EXAMPLE_007266,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007267,EXAMPLE_007269,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007270,EXAMPLE_007270,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007271,EXAMPLE_007271,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007272,EXAMPLE_007272,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007273,EXAMPLE_007274,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007275,EXAMPLE_007276,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007277,EXAMPLE_007278,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007279,EXAMPLE_007280,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007281,EXAMPLE_007282,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007283,EXAMPLE_007285,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007286,EXAMPLE_007287,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007288,EXAMPLE_007289,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007290,EXAMPLE_007291,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007292,EXAMPLE_007293,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007294,EXAMPLE_007295,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007296,EXAMPLE_007297,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007298,EXAMPLE_007298,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007299,EXAMPLE_007299,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007300,EXAMPLE_007300,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007301,EXAMPLE_007302,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007303,EXAMPLE_007303,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007304,EXAMPLE_007304,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007305,EXAMPLE_007306,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007307,EXAMPLE_007309,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007310,EXAMPLE_007312,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007313,EXAMPLE_007314,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007315,EXAMPLE_007318,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007319,EXAMPLE_007319,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007320,EXAMPLE_007321,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007322,EXAMPLE_007325,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007326,EXAMPLE_007329,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007330,EXAMPLE_007332,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007333,EXAMPLE_007337,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007338,EXAMPLE_007340,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007341,EXAMPLE_007345,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007346,EXAMPLE_007348,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007349,EXAMPLE_007350,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007351,EXAMPLE_007351,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007352,EXAMPLE_007353,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007354,EXAMPLE_007355,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007356,EXAMPLE_007357,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007358,EXAMPLE_007359,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007360,EXAMPLE_007360,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007361,EXAMPLE_007361,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007362,EXAMPLE_007362,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007363,EXAMPLE_007367,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007368,EXAMPLE_007368,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007369,EXAMPLE_007369,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007370,EXAMPLE_007370,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007371,EXAMPLE_007371,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007372,EXAMPLE_007372,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007373,EXAMPLE_007373,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007374,EXAMPLE_007375,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007376,EXAMPLE_007376,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007377,EXAMPLE_007377,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007378,EXAMPLE_007378,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007379,EXAMPLE_007379,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007380,EXAMPLE_007380,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007381,EXAMPLE_007384,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007385,EXAMPLE_007386,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007387,EXAMPLE_007387,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007388,EXAMPLE_007389,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007390,EXAMPLE_007392,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007393,EXAMPLE_007394,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007395,EXAMPLE_007395,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007396,EXAMPLE_007396,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007397,EXAMPLE_007397,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007398,EXAMPLE_007398,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007399,EXAMPLE_007399,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007400,EXAMPLE_007400,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007401,EXAMPLE_007401,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007402,EXAMPLE_007402,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007403,EXAMPLE_007403,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007404,EXAMPLE_007404,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007405,EXAMPLE_007406,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007407,EXAMPLE_007408,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007409,EXAMPLE_007410,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007411,EXAMPLE_007412,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007413,EXAMPLE_007415,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007416,EXAMPLE_007418,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007419,EXAMPLE_007422,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007423,EXAMPLE_007424,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007425,EXAMPLE_007426,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007427,EXAMPLE_007428,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007429,EXAMPLE_007430,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007431,EXAMPLE_007432,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007433,EXAMPLE_007434,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007435,EXAMPLE_007435,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007436,EXAMPLE_007436,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007437,EXAMPLE_007438,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007439,EXAMPLE_007439,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007440,EXAMPLE_007440,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007441,EXAMPLE_007441,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007442,EXAMPLE_007442,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007443,EXAMPLE_007443,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007444,EXAMPLE_007444,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007445,EXAMPLE_007445,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007446,EXAMPLE_007446,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007447,EXAMPLE_007447,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007448,EXAMPLE_007448,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007449,EXAMPLE_007450,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007451,EXAMPLE_007451,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007452,EXAMPLE_007452,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007453,EXAMPLE_007453,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007454,EXAMPLE_007454,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007455,EXAMPLE_007455,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007456,EXAMPLE_007457,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007458,EXAMPLE_007459,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007460,EXAMPLE_007460,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007461,EXAMPLE_007463,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007464,EXAMPLE_007464,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007465,EXAMPLE_007465,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007466,EXAMPLE_007466,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007467,EXAMPLE_007468,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007469,EXAMPLE_007470,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007471,EXAMPLE_007472,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007473,EXAMPLE_007473,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007474,EXAMPLE_007475,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007476,EXAMPLE_007476,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007477,EXAMPLE_007477,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007478,EXAMPLE_007478,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007479,EXAMPLE_007479,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007480,EXAMPLE_007480,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007481,EXAMPLE_007481,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007482,EXAMPLE_007482,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007483,EXAMPLE_007483,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007484,EXAMPLE_007484,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007485,EXAMPLE_007485,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007486,EXAMPLE_007486,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007487,EXAMPLE_007487,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007488,EXAMPLE_007488,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007489,EXAMPLE_007489,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007490,EXAMPLE_007490,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007491,EXAMPLE_007491,,,,,,,,,,,,,TRUE,,,,,,,,
EXAMPLE_007492,EXAMPLE_007492,,,,,,,,,,,,,TRUE,,,,,,,,
